X,Y,STOP_ID,building_area,civic,commercial,residential,industrial,SN_cat,Crosstown_cat,Express_cat,Local_cat,Flyer_cat,NightOwl_cat,HighFreq_cat,InOut_cat,Clockwise_cat,hotline_1,utshuttle_cat,Special_cat,school_count,stadium_count,medInc,count,population,mean_on,r7,r801,r10,r20,r803,r300,typology,label,pred_xgb,xgb,Differences
-97.7092189,30.28015888,5588,1176690.252,0.009320376,0.021597363,0.900059021,0.009501486,0,0,0,0,0,0,0,0,0,0,0,1,23,1,93554,94.2,121,51.32854528,0,0,0,0,0,0,Rest,Chestnut,57.38772537,57.38772537,0
-97.68871777,30.21579525,5592,1017883.528,0.004504346,0.108137184,0.580616163,0.022721305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,61343,60,341,363.7696992,0,0,0,0,0,0,Rest,Southeast,265.9635426,270.6752394,-4.711696764
-97.68782962,30.21912077,5593,323282.6694,0.00354235,0.051591013,0.710278686,0.016877433,0,0,0,0,0,0,0,0,0,0,0,0,1,1,61343,59.8,355,360.9038725,0,0,0,0,0,0,Rest,Southeast,244.0878194,245.0008576,-0.913038228
-97.83830909,30.20386345,5594,741422.1164,0.00165304,0.005278103,0.978036341,0,0,0,0,0,0,0,1,0,0,0,0,0,22,1,90472,65.2,479,90.29308929,0,0,0,0,0,0,Rest,Not Defined,90.72582658,90.72582658,0
-97.73324666,30.27505481,5600,9301869.471,0.0538793,0.046417373,0.567730499,0.002709193,0,0,0,0,0,0,0,1,0,0,1,0,1,1,62604,171.4,105,398.660595,0,0,0,0,0,0,CBD,Downtown,356.9744067,356.9744067,0
-97.71576266,30.32865685,5602,6125693.716,0.008827675,0.053685375,0.868242724,0.018552442,others,others,0,0,0,0,others,0,0,0.437908497,0,0,40,1,53510,285.4,115,313.5898234,1,0,0,0,0,0,Rest,Highland,280.5077764,280.5077764,0
-97.71608149,30.32833899,5603,5996278.678,0.010911277,0.055124991,0.86335577,0.018772896,others,others,0,0,0,0,others,0,0,0.429487179,0,0,38,1,53510,296.8,115,235.3100376,1,0,0,0,0,0,Rest,Highland,252.7106502,252.7106502,0
-97.7195475,30.33872073,5604,2321027.044,0.003925627,0.034035164,0.879979608,0.011751687,1,others,0,0,0,0,others,0,0,0.870036101,0,0,1,1,110226,638.8,219,191.6628041,1,0,0,0,0,1,Rest,Crestview,191.6744461,191.6744461,0
-97.71904775,30.33784144,5606,1388749.906,0.003751618,0.03381505,0.885293705,0.010199665,1,0,0,others,0,others,others,0,0,0.722543353,0,0,1,1,110226,280.2,211,758.0543899,0,1,0,0,0,0,Rest,Crestview,706.4380414,706.4380414,0
-97.70124033,30.43997152,5607,1229.571195,0.050457473,0.141572044,0.399682905,0.082780351,others,0,0,0,0,0,0,0,0,0,0,0,1,1,126094,142.2,810,39.03121312,0,0,0,0,0,0,Rest,Not Defined,99.35010031,40.06864853,59.28145178
-97.77814262,30.22979387,5608,851172.0885,0.011209113,0.017719562,0.900718872,0.002567919,1,0,0,0,1,0,0,0,0,0,0,0,8,1,70847,9,271,16.03633294,0,0,0,0,0,0,Rest,South Lamar,23.16691054,23.16691054,0
-97.72588849,30.26376338,5610,1411291.69,0.03103818,0.080236374,0.68319449,0.04393655,0,0,0,0,0,0,1,0,0,0,0,0,16,1,56632,119.4,150,482.4581811,0,0,0,0,0,0,Rest,Central East Austin,355.55099,355.55099,0
-97.69055405,30.35951638,5612,492080.3547,0.004370293,0.051633011,0.896009259,0.005647816,1,0,0,0,others,0,others,0,0,0,0,0,28,1,40372,138.6,640,374.6538508,0,0,0,0,0,0,Rest,North Lamar,317.3875968,317.3875968,0
-97.70804592,30.30813193,5613,1165825.481,0.006271418,0.051517641,0.898079382,0.001900075,1,0,0,0,0,others,others,0,0,0.915492958,0,0,1,1,85574,133.2,252,351.3319821,0,0,0,0,0,1,Rest,RMMA,318.7916681,318.7916681,0
-97.70024611,30.40329655,5614,1386692.139,0.002056651,0.002354252,0.966736348,0.001788448,1,0,0,0,others,0,others,0,0,0,0,0,3,1,64431,139,447,225.4132244,0,0,0,0,0,0,Rest,North Burnet,244.0119448,244.0119448,0
-97.69961684,30.40338074,5615,1444903.231,0.002808144,0.002256098,0.970117488,0.000710885,1,0,0,0,others,0,others,0,0,0,0,0,1,1,63380,138,443,187.784808,0,0,0,0,0,0,Rest,Not Defined,186.9439305,186.9439305,0
-97.70552485,30.28635156,5616,412917.2064,0.004060453,0.019533441,0.916963708,0.013428573,1,0,0,0,0,0,1,0,0,1,0,0,1,1,49583,130,146,550.006412,0,0,0,1,0,0,Rest,MLK,549.7630366,549.7630366,0
-97.7027336,30.28681736,5617,518347.6064,0.004227246,0.021036845,0.899937616,0.011687418,1,0,0,0,0,0,1,0,0,1,0,0,1,1,49583,130,158,545.8104749,0,0,0,1,0,0,Rest,MLK,505.0016473,505.0016473,0
-97.6108369,30.17486617,5622,585168.898,0.002238353,0.001677991,0.961418202,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,61977,86,792,175.7121724,0,0,0,0,0,0,Rest,Not Defined,167.350352,167.350352,0
-97.79374662,30.16766259,5623,2861172.363,0.003214768,0.057267756,0.779645269,0.008598673,others,others,0,others,0,0,others,0,0,0.391812865,0,0,1,1,65376,328.2,644,212.5660659,0,0,1,0,0,0,Rest,Not Defined,217.7409441,213.9033531,3.837591022
-97.73147142,30.27868769,5624,2953114.176,0.10484127,0.021179331,0.461516899,0.00357371,0,0,0,0,0,0,1,0,0,0,0,0,1,63,62604,122.4,127,208.8565455,0,0,0,0,0,0,CBD,Downtown,212.2065638,212.2065638,0
-97.7139499,30.32164659,5625,1429651.28,0.002631014,0.072358613,0.884878273,0.009083845,others,others,0,0,0,0,others,0,0,0.429487179,0,0,7,1,53510,291.2,164,331.5388953,1,0,0,0,0,0,Rest,Highland,289.7158137,289.7158137,0
-97.77646188,30.282567,5626,334904.931,0.009522004,0.020375125,0.903055944,0.005367458,0,0,0,0,0,0,0,1,0,0,1,0,16,1,80849,73,272,197.2995732,0,0,0,0,0,0,Rest,West Austin Neighborhood Group,174.7823205,174.7823205,0
-97.72160936,30.26921782,5627,1236416.86,0.02964909,0.043911465,0.80164391,0.002642453,others,0,0,0,0,others,others,0,0,0,0,0,29,1,40000,139.8,131,281.7744211,0,0,0,0,0,0,Rest,Central East Austin,296.7443797,296.7443797,0
-97.77696228,30.21474492,5631,326413.5307,0.005671716,0.006443304,0.965319176,0.000367102,1,0,0,0,0,0,1,0,0,1,0,0,1,1,60919,124.8,267,786.9191167,0,0,1,0,0,0,Rest,South Manchaca,758.2183704,758.2183704,0
-97.7406386,30.26221332,5633,14021681.4,0.024970359,0.278596865,0.276035424,0.050564939,0,0,0,0,0,0,1,0,0,0,0,0,7,1,119924,121.6,155,470.9342512,0,0,0,0,0,0,CBD,Downtown,404.7494533,404.7494533,0
-97.74240746,30.29473954,5634,2150493.053,0.012899381,0.079081461,0.808802963,0,1,0,0,others,0,others,0,0,0,0,0,0,10,1,18438,209.4,478,291.9170303,0,0,0,0,0,0,Rest,North University,267.1436889,267.1436889,0
-97.76143258,30.25634162,5635,3533505.625,0.006252362,0.031756396,0.896082075,0.005897625,1,0,0,others,0,others,0,0,0,0,0,0,5,1,80292,82.2,229,249.3075256,0,0,0,0,0,0,Rest,Zilker,251.7009394,251.7009394,0
-97.68131428,30.2851835,5636,559742.5955,0.010610316,0.003358639,0.908157379,0.000857773,0,0,0,0,0,0,1,0,0,0,0,0,4,1,49583,248.6,210,106.4565321,0,0,0,0,0,0,Rest,MLK-183,125.12948,125.12948,0
-97.6744795,30.28300986,5637,318752.3811,0.019482833,0.002780587,0.885000732,0.006246093,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46162,123.6,248,195.1475726,0,0,0,0,0,0,Rest,MLK-183,223.7828143,223.7828143,0
-97.67107873,30.28672917,5640,252537.5553,0.008443307,0.004604981,0.936252243,0.00288373,0,0,0,0,0,0,1,0,0,0,0,0,8,1,43125,122.8,338,206.1494669,0,0,0,0,0,0,Rest,Pecan Springs-Springdale,222.6371525,222.6371525,0
-97.67451229,30.28674387,5641,287361.1896,0.011522201,0.003339278,0.917538665,0.001627947,0,0,0,0,0,0,1,0,0,0,0,0,5,1,43125,122.8,292,208.0116967,0,0,0,0,0,0,Rest,Pecan Springs-Springdale,220.2728364,220.2728364,0
-97.6769049,30.28261976,5642,286159.3182,0.023205373,0.003410557,0.879435985,0.003722292,0,0,0,0,0,0,1,0,0,0,0,0,6,1,49583,125.4,227,197.4126418,0,0,0,0,0,0,Rest,MLK-183,252.2161132,252.2161132,0
-97.66951826,30.28601113,5643,128023.7265,0.009134244,0.004909034,0.94132365,0.003012966,0,others,0,0,0,0,0,0,0,0,0,0,8,1,46162,58.4,357,45.1579461,0,0,0,0,0,0,Rest,MLK-183,47.71713901,46.09087742,1.626261593
-97.64862578,30.30056873,5644,323817.9865,0.001652683,0.000630779,0.880179704,0.001987257,0,1,0,0,0,0,0,0,0,0,0,0,4,1,40732,30,512,52.74806175,0,0,0,0,0,0,Rest,Not Defined,62.5589525,62.5589525,0
-97.64839327,30.30017487,5645,296782.0825,0.001657886,0.000632765,0.860804382,0.001993514,0,1,0,0,0,0,0,0,0,0,0,0,4,1,49866,32,521,75.46138194,0,0,0,0,0,0,Rest,Not Defined,67.37671557,67.37671557,0
-97.7055829,30.34443234,5646,804074.7477,0.012503611,0.024131234,0.882200398,0.020603687,0,1,0,0,0,0,0,0,0,0,0,0,9,1,43136,71.8,361,171.535792,0,0,0,0,0,0,Rest,Georgian Acres,192.8538889,192.8538889,0
-97.70502696,30.34339248,5647,904057.4888,0.013463457,0.022096009,0.890460315,0.017030191,0,1,0,0,0,0,0,0,0,0,0,0,9,1,43136,70,363,142.5001171,0,0,0,0,0,0,Rest,Highland,216.506321,216.506321,0
-97.7776739,30.44487636,5649,622409.8454,0.004103267,0.053881708,0.872288354,0.033174034,1,1,0,0,0,0,0,0,0,0,0,0,6,1,54693,71.6,3358,327.6292627,0,0,0,0,0,0,Rest,Not Defined,293.9481796,293.9481796,0
-97.77372405,30.44158096,5650,1179198.373,0.001294001,0.038282987,0.928517253,0.016010847,1,1,0,0,0,0,0,0,0,0,0,0,1,1,54693,72,6634,303.1975303,0,0,0,0,0,0,Rest,Not Defined,303.9517213,303.9517213,0
-97.79590247,30.47472816,5653,1757489.15,0,0.624091258,0.039093636,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,92330,71.6,832,228.4801501,0,0,0,0,0,0,Rest,Not Defined,216.5166451,216.5166451,0
-97.8001863,30.48000659,5654,669531.2897,0,0.403359279,0.271702394,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,92330,71.6,1508,172.6319403,0,0,0,0,0,0,Rest,Not Defined,193.3709356,193.3709356,0
-97.77315143,30.22529432,5655,2877725.228,0.013674246,0.017336289,0.893416218,0.003418138,0,1,0,0,0,0,0,0,0,0,0,0,15,1,46250,69.2,231,116.9720308,0,0,0,0,0,0,Rest,South Manchaca,150.4215315,150.4215315,0
-97.6758285,30.42622645,5659,170435.2268,0.007419311,0.032979642,0.821282064,0.102221024,1,0,0,0,0,0,1,0,0,0,0,0,22,1,71023,131.6,803,225.7989651,0,0,0,0,0,0,Rest,Not Defined,256.2491485,256.2491485,0
-97.72349418,30.36091925,5662,473283.8587,0.003197002,0.037874627,0.943489416,0.003683693,0,1,0,0,0,0,0,0,0,0,0,0,16,1,55429,65,272,259.8609251,0,0,0,0,0,0,Rest,Wooten,214.5852682,214.5852682,0
-97.74379554,30.21799593,5663,940840.1791,0.011378939,0.032005566,0.781709129,0.047993918,1,others,0,0,0,0,others,0,0,0.656862745,0,0,36,1,45861,190,405,482.5111504,1,0,0,0,0,0,Rest,Parker Lane,530.4008297,530.4008297,0
-97.70781811,30.29787747,5669,2583343.286,0.005165368,0.002098099,0.917225924,0,1,0,0,0,0,others,others,0,0,0.916666667,0,0,9,1,85574,135.2,180,372.4722406,0,0,1,0,0,0,Rest,RMMA,358.8823618,358.8823618,0
-97.70767921,30.29813436,5670,2706383.002,0.00529023,0.002148816,0.910886879,0,1,0,0,0,0,others,others,0,0,0.917808219,0,0,3,1,85574,136,181,375.5479606,0,0,1,0,0,0,Rest,RMMA,368.717703,368.717703,0
-97.76872484,30.4343908,5671,1072323.848,0.00193139,0.051988155,0.874933973,0.014386014,1,1,0,0,0,0,0,0,0,0,0,0,1,1,76963,71.6,2251,345.4124509,0,0,0,0,0,0,Rest,Not Defined,295.0582781,295.0582781,0
-97.78770737,30.44941692,5672,995785.4652,0.015733243,0.135816049,0.676571869,0.039087692,1,1,0,0,0,0,0,0,0,0,0,0,18,1,54693,72,1381,265.321015,0,0,0,0,0,0,Rest,Not Defined,245.4563158,245.4563158,0
-97.78821859,30.44953485,5673,947374.5115,0.014986687,0.122377763,0.707998951,0.028715625,1,1,0,0,0,0,0,0,0,0,0,0,18,1,75078,71.6,1335,306.3619351,0,0,0,0,0,0,Rest,Not Defined,261.3430848,261.3430848,0
-97.75551006,30.24012387,5674,996728.784,0.009360685,0.056025444,0.894461617,0.001565468,1,0,0,0,0,0,1,0,0,1,0,0,23,1,68589,121.8,221,698.3868393,0,0,0,0,0,1,Rest,Bouldin Creek,618.8282899,618.8282899,0
-97.71704818,30.37678211,5678,2276259.984,0.005200643,0.054769333,0.595709088,0.278746365,1,0,0,0,0,0,1,0,0,0,0,0,1,1,35181,132,286,497.4374591,0,0,0,0,0,0,Rest,North Austin Civic Association,598.5427023,598.5427023,0
-97.71776644,30.37616409,5679,2059594.608,0.006230806,0.088030606,0.482874402,0.336798534,1,0,0,0,0,0,1,0,0,0,0,0,1,1,35181,131.8,287,539.376811,0,0,0,0,0,0,Rest,North Burnet,478.0871935,478.0871935,0
-97.71822391,30.37333966,5680,1303345.76,0.009283823,0.075300918,0.599445033,0.245175129,1,0,0,0,0,0,1,0,0,0,0,0,1,1,35181,132.2,296,498.0948883,0,0,0,0,0,0,Rest,North Austin Civic Association,524.8955704,524.8955704,0
-97.71810137,30.37305434,5681,1377080.443,0.0084436,0.058177446,0.65149138,0.220566707,1,0,0,0,0,0,1,0,0,0,0,0,1,1,35181,131.8,297,576.1765436,0,0,0,0,0,0,Rest,North Austin Civic Association,484.467868,484.467868,0
-97.71517196,30.37165322,5682,940390.9081,0.004839111,0.024374687,0.848729309,0.094628019,1,0,0,0,0,0,1,0,0,0,0,0,1,1,35181,132,306,733.984013,0,0,0,0,0,0,Rest,North Austin Civic Association,590.2538914,590.2538914,0
-97.70506986,30.30671538,5683,821679.5451,0.006398014,0.038472263,0.91289611,0.001313006,1,0,0,0,0,others,others,0,0,0.915492958,0,0,1,1,85574,133.2,246,352.4416099,0,0,0,0,0,1,Rest,RMMA,318.2266857,318.2266857,0
-97.71550161,30.31159492,5684,593086.4665,0.003580402,0.047118581,0.923499459,0.001993181,1,1,0,0,0,0,0,0,0,0,0,0,6,1,57984,65,243,327.5035978,0,0,0,0,0,0,Rest,North Loop,293.9893911,293.9893911,0
-97.74433109,30.16095765,5699,553331.4033,0.001389386,0.001057605,0.962468519,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,78512,87.8,1037,107.7058501,0,0,0,0,0,0,Rest,Not Defined,133.851043,133.851043,0
-97.74224276,30.15754815,5700,478987.6903,0.00146211,0.001210686,0.960090441,0,0,others,0,0,0,0,others,0,0,0,0,0,6,1,78512,195.4,1114,130.0121873,0,0,0,0,0,0,Rest,Not Defined,123.4514392,123.4514392,0
-97.7422403,30.15544705,5701,475731.6735,0.000287163,0.001173795,0.962621447,0,0,others,0,0,0,0,others,0,0,0,0,0,1,1,78512,147.8,1130,84.04783106,0,0,0,0,0,0,Rest,Not Defined,76.06438571,76.06438571,0
-97.74362653,30.15706686,5702,383786.0312,0.001465539,0.000889585,0.963907541,0,0,others,0,0,0,0,others,0,0,0,0,0,12,1,78512,283,1095,65.63076993,0,0,0,0,0,0,Rest,Not Defined,79.21284739,79.21284739,0
-97.76846143,30.1892226,5703,1162865.762,0.002617005,0.090580592,0.802762573,0.007231814,others,0,0,0,0,others,others,0,0,0,0,0,1,1,45407,144.4,435,173.4905518,0,0,0,0,0,0,Rest,Not Defined,173.3653522,173.3653522,0
-97.76795675,30.18784922,5704,949774.6839,0.001852098,0.066276487,0.847925704,0.00549585,0,0,0,0,0,0,1,0,0,0,0,0,2,1,45407,107.6,449,290.9111819,0,0,0,0,0,0,Rest,Not Defined,234.0386558,234.0386558,0
-97.70246423,30.40112991,5705,911017.9611,0.002126668,0.0024344,0.961039566,0.004927951,1,0,0,0,others,0,others,0,0,0,0,0,8,1,58550,138,446,192.9852161,0,0,0,0,0,0,Rest,Not Defined,190.8994128,190.8994128,0
-97.69182927,30.31367938,5707,886216.1641,0.004036534,0.008665948,0.980972043,0,0,1,0,0,0,0,0,0,0,0,0,0,25,1,78750,95.8,281,386.7434609,0,0,0,0,0,0,Rest,Windsor Park,326.7776394,326.7776394,0
-97.75773587,30.21924558,5711,1095192.565,0.011050571,0.22134213,0.281532279,0.329967964,1,1,0,0,0,0,0,0,0,0,0,0,1,1,63551,67.6,317,164.7433932,0,0,0,0,0,0,Rest,East Congress,198.1318663,198.1318663,0
-97.75319874,30.20457759,5712,2612435.222,0.00694612,0.054834147,0.898992826,0.017089147,1,0,0,0,0,0,1,0,0,1,0,0,6,1,41324,124.8,360,696.3383932,1,0,0,0,0,0,Rest,Franklin Park,740.6871064,740.6871064,0
-97.75396661,30.19333594,5713,572698.7597,0.000460359,0.000550172,0.986512758,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,60833,125.8,519,473.916115,0,0,0,0,0,0,Rest,Franklin Park,400.9173677,400.9173677,0
-97.7259936,30.39236055,5718,2558624.237,0.02946264,0.354887677,0.012347926,0.224159936,1,others,0,others,0,0,0,0,0,0,0,0,1,1,64431,143.2,254,278.4154333,0,0,0,0,0,0,Rest,North Burnet,301.0758345,301.0758345,0
-97.72293496,30.3875024,5719,656238.0844,0.031573072,0.241518837,0,0.522304437,1,others,0,others,0,0,0,0,0,0,0,0,1,1,64431,142,237,353.2209593,0,0,0,0,0,0,Rest,North Burnet,317.4346677,317.4346677,0
-97.74161298,30.33516034,5720,1137127.82,0.008572772,0.040907461,0.886396871,0.006369734,0,1,0,0,0,0,0,0,0,0,0,0,11,1,105833,102,240,159.9093231,0,0,0,0,0,0,Rest,Allandale,180.0276528,180.0276528,0
-97.69822737,30.1923012,5722,79702.7683,0.011209213,0.000515271,0.863962321,0.028573752,0,0,0,0,0,0,0,0,0,0,0,0,1,1,61343,49.4,1295,81.08153495,0,0,0,0,0,0,Rest,Southeast,82.14988906,82.14988906,0
-97.78089892,30.28853299,5723,185933.7782,0.004038468,0.004138066,0.907352821,0.004014199,0,0,0,0,0,0,1,0,0,0,0,0,4,1,80849,122.4,316,173.6926742,0,0,0,0,0,0,Rest,West Austin Neighborhood Group,196.0168503,196.0168503,0
-97.72704881,30.38823178,5724,2902269.084,0.032592623,0.353116746,0,0.384237912,others,0,0,0,0,0,others,0,0,0.817460317,0,others,1,1,64431,228.4,221,252.7692693,0,0,0,0,1,0,Rest,North Burnet,223.8451404,223.8451404,0
-97.88344145,30.23148417,5731,179001.722,0.019821036,0.036192254,0.876994052,0,0,others,0,0,0,0,others,0,0,0,0,0,1,1,111507,268.4,1119,51.33335,0,0,0,0,0,0,Rest,West Oak Hill,69.48224305,69.48224305,0
-97.69674185,30.41384873,5732,1210336.956,0.007443723,0.023723671,0.936623373,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,53770,6.6,563,4.873595986,0,0,0,0,0,0,Rest,Not Defined,6.411714831,6.411714831,0
-97.7394137,30.33799083,5733,1037407.497,0.007415954,0.037236907,0.902616059,0.008931414,1,0,0,1,0,0,0,0,0,0,0,0,14,1,105833,71,242,254.3840293,0,0,0,0,0,0,Rest,Allandale,238.2949785,238.2949785,0
-97.71153403,30.38681882,5734,1677012.443,0.005435711,0.020901072,0.847020605,0.103530709,1,0,0,0,others,0,others,0,0,0,0,0,1,1,55409,139,289,277.1975965,0,0,0,0,0,0,Rest,North Burnet,282.5392347,282.5392347,0
-97.79050456,30.18778153,5735,328988.0146,0.004297361,0.002127186,0.971184932,0.000454504,1,0,0,0,0,0,1,0,0,1,0,0,20,1,59526,124,322,480.5940167,0,0,1,0,0,0,Rest,Not Defined,507.3759961,507.3759961,0
-97.69959726,30.23555054,5736,325216.6556,0.013893552,0.006956169,0.879329765,0.001511594,0,0,0,0,0,0,1,0,0,0,0,0,4,1,40353,129.2,443,144.7047643,0,0,0,0,0,0,Rest,Montopolis,283.7350192,255.1202933,28.61472588
-97.70961452,30.20166831,5739,942521.9642,0.014033931,0.019365047,0.338057727,0.265998245,0,0,0,0,0,0,0,0,0,0,0,0,4,1,61343,49.4,372,88.29833518,0,0,0,0,0,0,Rest,Southeast,112.8935341,112.8935341,0
-97.78385317,30.29566782,5740,706563.6588,0,0.004709045,0.962495476,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,80849,122.4,7199,179.3070932,0,0,0,0,0,0,Rest,West Austin Neighborhood Group,163.8355408,163.8355408,0
-97.80693767,30.21902404,5741,478117.5717,0.00167292,0.003381149,0.990261646,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,60433,126.6,229,325.3105352,0,0,0,0,0,0,Rest,Garrison Park,329.3858193,329.3858193,0
-97.74878005,30.2524344,5743,3251149.903,0.014080901,0.072644042,0.844849948,0.001900222,1,0,0,others,0,others,0,0,0,0,0,0,255,1,68589,87,196,217.2743543,0,0,0,0,0,0,Rest,Bouldin Creek,207.6010106,207.6010106,0
-97.73751804,30.34571669,5744,810274.5619,0.004366973,0.030303945,0.94682435,0.006001984,1,0,0,others,0,0,others,0,0,0.735714286,0,0,6,1,105833,258.6,269,574.7639145,0,0,0,0,1,0,Rest,Allandale,526.2784876,526.2784876,0
-97.73555484,30.34875705,5745,842628.0515,0.003815076,0.025902377,0.954710387,0.003904222,1,0,0,1,0,0,0,0,0,0,0,0,11,1,105833,71,272,243.8110076,0,0,0,0,0,0,Rest,Allandale,261.2072864,261.2072864,0
-97.73009344,30.35860444,5746,1159129.09,0.004694877,0.053395576,0.926413249,0.002667844,others,others,0,others,0,0,0,0,0,0,0,0,12,1,55429,135.8,264,244.0690157,0,0,0,0,0,0,Rest,Wooten,225.4844137,225.4844137,0
-97.71498322,30.27448802,5747,472704.1673,0.021906315,0.028859944,0.86525759,0.000791446,0,0,0,1,0,0,0,0,0,0,0,0,28,1,44323,69.2,114,267.9248071,0,0,0,0,0,0,Rest,Rosewood,258.4419975,258.4419975,0
-97.70256022,30.22618713,5748,692585.0578,0.01336552,0.016155101,0.78419958,0.004498966,1,1,0,0,0,0,0,0,0,0,0,0,1,1,37173,65.2,414,233.6915619,0,0,0,0,0,0,Rest,Montopolis,260.1631309,260.1631309,0
-97.69575714,30.23700901,5749,287281.5082,0.012196401,0.006447697,0.86518849,0.001920561,others,others,0,0,0,0,others,0,0,0,0,0,13,1,30677,187.6,441,209.59902,0,0,0,0,0,0,Rest,Montopolis,191.0574116,191.0574116,0
-97.83380684,30.17794288,5750,683194.2063,0.002626061,0.004552754,0.973713261,0.000324149,1,0,0,0,1,0,0,0,0,0,0,0,28,1,80776,4.4,763,4.517631995,0,0,0,0,0,0,Rest,Not Defined,4.573167599,4.573167599,0
-97.70571405,30.39574794,5752,1123713.253,0.001513095,0.006611329,0.962148343,0.018598941,others,0,0,0,others,0,others,0,0,0,0,others,7,1,58550,176.6,462,152.3937876,0,0,0,0,0,0,Rest,Not Defined,157.9768497,157.9768497,0
-97.80675444,30.22064241,5753,183434.3068,0.005986293,0.003571464,0.985413027,0,0,others,0,0,0,0,others,0,0,0,0,0,4,1,60433,191.4,237,256.1393665,0,0,0,0,0,0,Rest,Westgate,232.0627145,232.0627145,0
-97.77980474,30.29434463,5754,780701.9994,0,0.000269203,0.980845308,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,171190,122.4,1200,181.5116068,0,0,0,0,0,0,Rest,West Austin Neighborhood Group,175.7018339,175.7018339,0
-97.73606571,30.3975528,5755,759265.8752,0.009258547,0.100719443,0.792577313,0.006901554,1,0,0,1,0,0,0,0,0,0,0,0,1,1,65000,71.2,407,240.051247,0,0,0,0,0,0,Rest,Not Defined,263.1445133,263.1445133,0
-97.76429564,30.18827972,5757,669156.8788,0.001013793,0.031253656,0.918241651,0.002323792,1,0,0,0,0,0,1,0,0,1,0,0,3,1,39467,124.6,504,404.9953712,1,0,0,0,0,0,Rest,Not Defined,478.2319762,478.2319762,0
-97.76551511,30.18834905,5758,786237.1828,0.001462935,0.048921936,0.877383221,0.004341061,1,0,0,0,0,others,others,0,0,0.905405405,0,0,3,1,45407,131,486,235.4313929,1,0,0,0,0,0,Rest,Not Defined,281.9949309,281.9949309,0
-97.74004608,30.16792345,5759,162148.4383,0.00216064,0,0.800604629,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,61343,87.4,711,124.0911261,0,0,0,0,0,0,Rest,Not Defined,140.0702936,140.0702936,0
-97.7043983,30.40152675,5760,964359.1552,0.002958954,0.001527654,0.942639348,0.009049081,0,0,0,0,0,0,0,0,0,0,0,1,8,1,64431,38.8,420,44.52167178,0,0,0,0,0,0,Rest,North Burnet,42.74432283,42.74432283,0
-97.67501959,30.43573615,5761,981932.8089,0.005588316,0.022980964,0.893826277,0.051662263,0,0,0,0,0,0,0,0,0,0,0,0,2,1,38838,48,1189,126.7306568,0,0,0,0,0,0,Rest,Not Defined,142.1416117,140.0407752,2.100836418
-97.66543261,30.44136614,5764,1049170.463,0.020747776,0.078565315,0.773433832,0.016974717,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63375,46.2,2134,123.1218932,0,0,0,0,0,0,Rest,Not Defined,127.5459749,127.5459749,0
-97.66466347,30.44102236,5765,1221865.527,0.018847086,0.065248522,0.804050639,0.012803292,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63375,48,2035,149.9417612,0,0,0,0,0,0,Rest,Not Defined,124.3467882,134.7473915,-10.40060336
-97.65949024,30.43869445,5766,157069.3591,0.009262719,0.013323612,0.686706586,0.002001474,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63375,46.2,1311,144.2828697,0,0,0,0,0,0,Rest,Not Defined,123.7493669,123.7493669,0
-97.65887182,30.43794134,5767,250378.4018,0.009248537,0.007344755,0.683208047,0.00199841,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63375,48,1237,152.6376757,0,0,0,0,0,0,Rest,Not Defined,122.0266849,123.4005892,-1.373904276
-97.65419564,30.43228808,5768,44504.21103,0.00442355,0.000392178,0.572204822,0.000515489,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63375,48,2098,160.8809548,0,0,0,0,0,0,Rest,Not Defined,171.4543671,156.0683297,15.38603737
-97.65307632,30.43341176,5769,123688.2249,0.003384543,0.000477891,0.489621426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63375,46.2,17575,147.1888574,0,0,0,0,0,0,Rest,Not Defined,139.1023163,139.1023163,0
-97.65883905,30.42241453,5770,3812831.063,0.001596231,0.006786112,0.92708706,0.014179368,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63375,46.2,1101,155.4700577,0,0,0,0,0,0,Rest,Not Defined,119.930218,119.930218,0
-97.65920509,30.42226609,5771,3819436.683,0.001615093,0.006866302,0.925851123,0.014789795,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63375,48.2,1086,160.093617,0,0,0,0,0,0,Rest,Not Defined,123.3339393,123.3339393,0
